Site	UnPlot	UniquePair	Treatment	Time	RealTime	jaccdist	Heucdist	Abund	Estar	Hstar	Dstar	Adpalms
CBO	CBOopen5	CBO5	open	42	42	0,633984759	0,775696364	13	0,925469717	1,644333229	6,679388158	8
CBO	CBOclosed6	CBO6	closed	42	42	0,654871462	0,897890224	33	0,529115693	1,301415277	4,232553608	3
CBO	CBOopen6	CBO6	open	42	42	0,631451855	0,894824695	53	0,741765981	3,019762962	12,69812148	3
CBO	CBOclosed9	CBO9	closed	42	42	0,498601126	0,569617319	33	0,572164888	2,177031298	7,46999417	1
CBO	CBOopen9	CBO9	open	42	42	0,51823133	0,678344496	15	0,742137614	1,416697892	5,856034723	1
CBO	CBOclosed1	CBO1	closed	48	48	0,593211987	0,787786138	43	0,681362201	2,407218349	10,43408144	3
CBO	CBOopen1	CBO1	open	48	48	0,527088203	0,734979239	47	0,630953843	1,973812876	7,091475394	3
CBO	CBOclosed11	CBO11	closed	48	48	0,591970772	0,736588752	44	0,66676592	2,430847549	10,77257021	2
CBO	CBOopen11	CBO11	open	48	48	0,621823744	0,79850098	40	0,5316117	1,895127771	6,071589037	2
CBO	CBOclosed12	CBO12	closed	48	48	0,580335567	0,770115509	20	0,447165311	1,105205462	3,252157057	1
CBO	CBOopen12	CBO12	open	48	48	0,616908955	0,832570516	21	0,671007335	1,641189511	5,77644326	1
CBO	CBOclosed14	CBO14	closed	48	48	0,554415427	0,751421699	25	0,767435149	2,850608232	11,04403274	8
CBO	CBOopen14	CBO14	open	48	48	0,470126285	0,618793335	17	0,747600987	1,504339397	5,960706699	8
CBO	CBOclosed15	CBO15	closed	48	48	0,583824558	0,785806808	20	0,603746081	1,619461629	5,530001284	9
CBO	CBOopen15	CBO15	open	48	48	0,488164261	0,581055343	27	0,605479219	1,752102236	6,08534582	9
CBO	CBOclosed2	CBO2	closed	48	48	0,506384585	0,614912155	23	0,648792949	1,9639258	6,880610272	3
CBO	CBOopen2	CBO2	open	48	48	0,559304715	0,724148224	21	0,759730619	2,516967014	9,940875446	3
CBO	CBOclosed4	CBO4	closed	48	48	0,65788037	0,913005171	27	0,733985249	2,091637523	7,765538554	0
CBO	CBOopen4	CBO4	open	48	48	0,643601631	0,913224395	16	0,8145598	1,613074765	6,16101755	0
CBO	CBOclosed5	CBO5	closed	48	48	0,527269933	0,708490582	16	0,679732137	1,489359179	5,040454702	8
CBO	CBOopen5	CBO5	open	48	48	0,630345784	0,774594239	13	0,925469717	1,644333229	6,679388158	8
CBO	CBOclosed6	CBO6	closed	48	48	0,665377894	0,910257151	32	0,529115693	1,301415277	4,232553608	3
CBO	CBOopen6	CBO6	open	48	48	0,625314079	0,889118519	52	0,75776132	3,144049859	13,07984903	3
CBO	CBOclosed9	CBO9	closed	48	48	0,477676625	0,548682661	30	0,640057733	2,2817643	8,442325033	1
CBO	CBOopen9	CBO9	open	48	48	0,474009058	0,640303357	18	0,767699401	1,811283514	7,950815191	1
CBO	CBOclosed1	CBO1	closed	72	74	0,573610718	0,755829821	48	0,715735223	3,09601131	12,70497097	3
CBO	CBOopen1	CBO1	open	72	74	0,508657073	0,644659987	60	0,5179354	1,918549182	6,055053261	3
CBO	CBOclosed11	CBO11	closed	72	74	0,612497954	0,738118034	55	0,615479528	2,048861482	8,674329234	2
CBO	CBOopen11	CBO11	open	72	74	0,573944856	0,704928251	45	0,538463343	2,033483421	6,652227813	2
CBO	CBOclosed12	CBO12	closed	72	74	0,576367308	0,769980615	18	0,487800606	1,060459162	3,251479346	1
CBO	CBOopen12	CBO12	open	72	74	0,628517397	0,852365598	26	0,628608835	1,362982979	4,811109691	1
CBO	CBOclosed14	CBO14	closed	72	74	0,518057477	0,725083169	29	0,793654939	2,338887564	9,645245081	8
CBO	CBOopen14	CBO14	open	72	74	0,4617569	0,611605211	26	0,676381106	1,608486859	5,908514929	8
